time,Step,Reward
1653315762.048697,169489,21.197763442993164
1653315763.3946335,169588,21.22705078125
1653315771.5653133,170182,21.21181297302246
1653315776.8856235,170578,21.263872146606445
1653315778.257692,170677,21.298036575317383
1653315779.6160097,170776,21.20515251159668
1653315780.9475203,170875,21.217891693115234
1653315787.6723657,171370,21.063533782958984
1653315798.5033212,172162,20.96886444091797
1653315799.8686397,172261,20.98114776611328
1653315805.2628856,172657,21.022132873535156
1653315808.000911,172855,20.966503143310547
1653315812.0449827,173152,20.90414047241211
1653315814.729485,173350,20.767377853393555
1653315818.8220618,173647,20.820098876953125
1653315820.15784,173746,20.763103485107422
1653315831.1480548,174538,20.76297950744629
1653315835.309817,174835,20.740755081176758
1653315850.513635,175825,20.45968246459961
1653315853.2493758,176023,20.33503532409668
1653315857.2045517,176320,20.37891960144043
1653315862.5744736,176716,20.414234161376953
1653315863.9229057,176815,20.44377326965332
1653315865.2309523,176914,20.425010681152344
1653315869.205029,177211,20.402070999145508
1653315873.1683512,177508,20.171064376831055
1653315878.800213,177904,20.054668426513672
1653315884.120288,178300,20.032939910888672
1653315886.7580233,178498,19.99707794189453
1653315894.8265083,179092,19.877071380615234
1653315897.5171852,179290,19.782365798950195
1653315909.7462504,180181,19.642854690551758
1653315915.1759174,180577,19.48712158203125
1653315919.1966355,180874,19.524751663208008
1653315920.5349252,180973,19.571674346923828
1653315923.2534673,181171,19.577796936035156
1653315924.5812972,181270,19.559886932373047
1653315927.267284,181468,19.538818359375
1653315932.6823692,181864,19.60123634338379
1653315935.3731556,182062,19.606931686401367
1653315944.8213747,182755,19.50864601135254
1653315946.1517708,182854,19.555343627929688
1653315947.530322,182953,19.501440048217773
1653315948.8814607,183052,19.41712760925293
1653315952.9716523,183349,19.450220108032227
1653315964.9717894,184240,19.096864700317383
1653315971.7124517,184735,19.17597770690918
1653315973.0678322,184834,19.163837432861328
1653315974.4218054,184933,19.134675979614258
1653315979.752108,185329,19.275190353393555
1653315981.0961668,185428,19.272884368896484
1653315983.7476354,185626,19.26064109802246
1653315987.752849,185923,19.259244918823242
1653315991.8130746,186220,19.287118911743164
1653315995.7288768,186517,19.207040786743164
1653315997.088718,186616,19.192358016967773
1653315999.737231,186814,19.155595779418945
1653316002.4161024,187012,19.080392837524414
1653316005.0941741,187210,19.2196102142334
1653316011.879171,187705,19.121726989746094
1653316017.1903095,188101,19.069433212280273
1653316021.127261,188398,19.13827896118164
1653316029.1894755,188992,18.870813369750977
1653316030.547194,189091,18.90355682373047
1653316031.9249415,189190,18.969335556030273
1653316035.8973486,189487,18.879009246826172
1653316042.7500627,189982,18.87963104248047
1653316050.6993294,190576,18.62575912475586
1653316052.009162,190675,18.505048751831055
1653316065.2714834,191665,18.12334442138672
1653316066.6360788,191764,18.13719367980957
1653316071.954798,192160,18.126134872436523
1653316073.314428,192259,18.079269409179688
1653316074.630408,192358,18.11347007751465
1653316078.6164877,192655,18.113452911376953
1653316081.3139434,192853,18.09548568725586
1653316085.3456628,193150,18.180500030517578
1653316089.3787894,193447,18.11052894592285
1653316093.4307742,193744,18.04256820678711
1653316098.7811844,194140,18.231616973876953
1653316100.1207342,194239,18.252788543701172
1653316101.4951289,194338,18.249576568603516
1653316102.7983563,194437,18.289539337158203
1653316104.1905353,194536,18.250972747802734
1653316106.8081024,194734,18.238819122314453
1653316108.133767,194833,18.222394943237305
1653316109.4687505,194932,18.198823928833008
1653316121.5758111,195823,18.057783126831055
1653316124.2610571,196021,18.08633804321289
1653316126.9715624,196219,17.98581314086914
1653316132.2812905,196615,17.892292022705078
1653316134.9421,196813,17.811899185180664
1653316136.2746916,196912,17.891109466552734
